num,logits[3],logits[0],distance(3->0)
1,2.523909330368042,2.5242133140563965,0.0003039836883544922
2,1.4985281229019165,1.5002163648605347,0.001688241958618164
3,2.3048224449157715,2.3053019046783447,0.0004794597625732422
4,1.497606873512268,1.5046207904815674,0.007013916969299316
5,0.9955126047134399,1.0041759014129639,0.008663296699523926
6,1.1304781436920166,1.144952654838562,0.01447451114654541
7,2.7846732139587402,2.788763999938965,0.004090785980224609
8,0.9689410328865051,1.0007730722427368,0.03183203935623169
9,1.7525752782821655,1.7615971565246582,0.009021878242492676
10,0.5103726983070374,0.5111228227615356,0.000750124454498291
11,0.048936884850263596,0.30466535687446594,0.25572847202420235
12,0.5225638747215271,0.6404649615287781,0.11790108680725098
13,0.47577089071273804,0.7219223976135254,0.24615150690078735
14,1.2228416204452515,1.226006031036377,0.0031644105911254883
15,1.5615075826644897,1.5674736499786377,0.005966067314147949
16,2.6048882007598877,2.614994525909424,0.010106325149536133
17,2.348081350326538,2.3489463329315186,0.0008649826049804688
18,1.3205959796905518,1.3207498788833618,0.0001538991928100586
19,3.626155376434326,3.6279633045196533,0.0018079280853271484
20,3.708073139190674,3.709979772567749,0.0019066333770751953
21,2.7314789295196533,2.7323453426361084,0.0008664131164550781
22,2.085322618484497,2.0919809341430664,0.006658315658569336
23,5.60291862487793,5.6033616065979,0.0004429817199707031
24,4.234097480773926,4.237482070922852,0.0033845901489257812
25,2.8165953159332275,2.820693254470825,0.004097938537597656
26,0.6853553652763367,0.686431348323822,0.0010759830474853516
27,1.647288203239441,1.6487985849380493,0.0015103816986083984
28,-0.7410565614700317,-0.4014524221420288,0.33960413932800293
29,0.4529648423194885,1.714792013168335,1.2618271708488464
30,4.172820568084717,4.186376571655273,0.01355600357055664
31,3.526669979095459,3.550319194793701,0.023649215698242188
32,0.08590207248926163,0.2694154381752014,0.1835133656859398
33,4.536584377288818,4.5663251876831055,0.02974081039428711
34,4.940465450286865,4.942320346832275,0.0018548965454101562
35,3.0023622512817383,3.003019332885742,0.0006570816040039062
36,1.0874792337417603,1.088014841079712,0.0005356073379516602
37,1.8582441806793213,1.8583983182907104,0.00015413761138916016
38,2.047480344772339,2.048098087310791,0.0006177425384521484
39,-0.5312224626541138,0.1289510875940323,0.6601735502481461
40,3.647446870803833,3.6521317958831787,0.004684925079345703
41,2.1900012493133545,2.1902754306793213,0.0002741813659667969
42,2.5245516300201416,2.546193838119507,0.021642208099365234
43,3.5258893966674805,3.5261950492858887,0.0003056526184082031
44,2.613104820251465,2.745795965194702,0.1326911449432373
45,3.9353559017181396,3.9359347820281982,0.0005788803100585938
46,1.773227572441101,1.7779223918914795,0.004694819450378418
47,1.3264240026474,1.3265866041183472,0.00016260147094726562
48,4.045989990234375,4.046159744262695,0.0001697540283203125
49,1.8516803979873657,1.8517557382583618,7.534027099609375e-05
50,4.574873447418213,4.5775580406188965,0.0026845932006835938
51,1.9073725938796997,1.9093796014785767,0.002007007598876953
52,3.0800461769104004,3.082613945007324,0.002567768096923828
53,0.0008725039660930634,0.07680895924568176,0.0759364552795887
54,1.1701277494430542,1.1751313209533691,0.005003571510314941
55,3.904080390930176,3.906390428543091,0.002310037612915039
56,4.2112345695495605,4.217818260192871,0.006583690643310547
57,2.3124656677246094,2.313577651977539,0.0011119842529296875
58,5.203838348388672,5.206690311431885,0.0028519630432128906
59,4.823191165924072,4.825063705444336,0.0018725395202636719
60,4.909989833831787,4.914334297180176,0.004344463348388672
61,2.7540106773376465,2.7683746814727783,0.014364004135131836
62,2.1132402420043945,2.1151552200317383,0.00191497802734375
63,1.4455763101577759,1.4791921377182007,0.033615827560424805
64,0.13093921542167664,0.13316071033477783,0.0022214949131011963
65,3.0241947174072266,3.0788486003875732,0.05465388298034668
66,1.360867977142334,1.3801460266113281,0.01927804946899414
67,1.5620219707489014,1.5990492105484009,0.03702723979949951
68,2.3373236656188965,2.362916946411133,0.025593280792236328
69,2.3534839153289795,2.3537373542785645,0.00025343894958496094
70,0.9483562111854553,0.9498279094696045,0.00147169828414917
71,4.240240097045898,4.241771221160889,0.0015311241149902344
72,3.2564215660095215,3.258018970489502,0.0015974044799804688
73,2.0136568546295166,2.0137135982513428,5.6743621826171875e-05
74,2.1075756549835205,4.91050386428833,2.8029282093048096
75,4.793373107910156,4.799135684967041,0.005762577056884766
76,0.9218819737434387,0.9219346046447754,5.263090133666992e-05
77,1.8825937509536743,1.8843812942504883,0.0017875432968139648
78,2.4023611545562744,2.4071621894836426,0.004801034927368164
79,1.7999367713928223,1.822261095046997,0.022324323654174805
80,-0.6806104183197021,-0.06408608704805374,0.6165243312716484
81,2.3749067783355713,2.3873536586761475,0.012446880340576172
82,1.6588542461395264,1.6692922115325928,0.010437965393066406
83,0.548532247543335,0.5498078465461731,0.0012755990028381348
84,2.0154595375061035,2.0210587978363037,0.005599260330200195
85,1.2505656480789185,1.2532029151916504,0.0026372671127319336
86,3.7453577518463135,3.7529640197753906,0.0076062679290771484
87,2.2934534549713135,2.296602725982666,0.003149271011352539
88,2.074185609817505,2.1032443046569824,0.02905869483947754
89,2.148226499557495,2.161402940750122,0.013176441192626953
90,0.798736572265625,0.8127931356430054,0.014056563377380371
91,1.5377968549728394,1.5392197370529175,0.001422882080078125
92,2.9038500785827637,2.9088003635406494,0.004950284957885742
93,1.9299752712249756,1.9359376430511475,0.005962371826171875
94,1.6281355619430542,1.63969886302948,0.011563301086425781
95,2.5400643348693848,2.5443336963653564,0.00426936149597168
96,2.1198856830596924,2.1334004402160645,0.01351475715637207
97,0.9520504474639893,0.9521368741989136,8.64267349243164e-05
98,1.7273552417755127,1.7280527353286743,0.0006974935531616211
99,1.9470380544662476,1.9476407766342163,0.00060272216796875
100,4.704870700836182,4.706237316131592,0.0013666152954101562
101,2.497413158416748,2.4983367919921875,0.0009236335754394531
102,3.1046643257141113,3.10512113571167,0.00045680999755859375
103,4.3472208976745605,4.347614288330078,0.0003933906555175781
104,3.9871482849121094,3.9998252391815186,0.01267695426940918
105,1.534846544265747,1.5371639728546143,0.0023174285888671875
106,0.6702876091003418,0.6846668720245361,0.014379262924194336
107,2.1224565505981445,2.130849599838257,0.008393049240112305
108,2.229153633117676,2.2365548610687256,0.007401227951049805
109,1.983606219291687,1.9896032810211182,0.005997061729431152
110,3.261453628540039,3.2758631706237793,0.014409542083740234
111,1.0533161163330078,1.0595064163208008,0.006190299987792969
112,3.6652815341949463,3.685399055480957,0.020117521286010742
113,1.7577242851257324,1.7641066312789917,0.006382346153259277
114,1.9447673559188843,1.9448012113571167,3.3855438232421875e-05
115,0.40442001819610596,0.4148705005645752,0.010450482368469238
116,0.8368081450462341,0.8406266570091248,0.003818511962890625
117,4.451793670654297,4.466738224029541,0.01494455337524414
118,2.3888161182403564,2.4136040210723877,0.02478790283203125
119,-0.535688579082489,-0.35043302178382874,0.18525555729866028
120,5.689186096191406,5.689391136169434,0.00020503997802734375
121,2.651705741882324,2.6528141498565674,0.001108407974243164
122,4.555293083190918,4.566662788391113,0.011369705200195312
123,5.144037246704102,5.175979137420654,0.031941890716552734
124,2.7927167415618896,2.7927684783935547,5.173683166503906e-05
125,1.0942339897155762,2.3715336322784424,1.2772996425628662
126,2.420991897583008,2.4216747283935547,0.000682830810546875
127,0.11571023613214493,0.1204327642917633,0.004722528159618378
128,2.2190306186676025,2.238736391067505,0.019705772399902344
129,1.4309049844741821,1.4337043762207031,0.002799391746520996
