num,logits[7],logits[6],distance(7->6)
1,0.013751998543739319,0.22201454639434814,0.20826254785060883
2,0.3656021058559418,0.3713485300540924,0.005746424198150635
3,0.35420966148376465,0.35425493121147156,4.526972770690918e-05
4,0.10218051820993423,0.43792667984962463,0.3357461616396904
5,0.48864156007766724,0.4887946546077728,0.00015309453010559082
6,0.38992738723754883,0.38996922969818115,4.184246063232422e-05
7,0.49790245294570923,0.5009134411811829,0.003010988235473633
8,0.49185413122177124,0.4929588735103607,0.0011047422885894775
9,0.3999984860420227,0.40119093656539917,0.0011924505233764648
10,0.3355464041233063,0.36046960949897766,0.024923205375671387
11,0.342244029045105,0.34247469902038574,0.00023066997528076172
12,0.4932253658771515,0.4935705065727234,0.0003451406955718994
13,0.49870565533638,0.4989872872829437,0.0002816319465637207
14,0.4204327166080475,0.42204463481903076,0.0016119182109832764
15,0.3421945869922638,0.34245821833610535,0.00026363134384155273
16,0.3272784948348999,0.3281383812427521,0.0008598864078521729
17,0.48908209800720215,0.49489256739616394,0.005810469388961792
18,0.24588324129581451,0.24923491477966309,0.0033516734838485718
19,0.4973520040512085,0.4977714717388153,0.0004194676876068115
20,0.3590838611125946,0.3591161370277405,3.2275915145874023e-05
21,0.4710676670074463,0.471487432718277,0.0004197657108306885
22,0.4047825336456299,0.4071364402770996,0.0023539066314697266
23,0.4094943404197693,0.41063088178634644,0.0011365413665771484
24,0.4936360716819763,0.49423807859420776,0.0006020069122314453
25,0.32757899165153503,0.3332597315311432,0.005680739879608154
26,0.10948743671178818,0.1298721879720688,0.02038475126028061
27,0.33924180269241333,0.34404075145721436,0.004798948764801025
28,0.3139955699443817,0.31824466586112976,0.004249095916748047
29,0.07447529584169388,0.3569895327091217,0.2825142368674278
30,0.43846842646598816,0.4478624165058136,0.00939399003982544
31,0.4687642455101013,0.46980053186416626,0.0010362863540649414
32,0.41961154341697693,0.430239737033844,0.010628193616867065
33,0.39828741550445557,0.41349008679389954,0.01520267128944397
34,0.45521873235702515,0.4590601921081543,0.0038414597511291504
35,0.020263852551579475,0.3086247742176056,0.2883609216660261
36,0.4710543155670166,0.4713183045387268,0.0002639889717102051
37,0.31879162788391113,0.3235449492931366,0.004753321409225464
38,0.24124644696712494,0.2551923990249634,0.01394595205783844
39,0.47943729162216187,0.4853742718696594,0.005936980247497559
40,0.40601590275764465,0.4064538776874542,0.0004379749298095703
41,0.456760972738266,0.45800575613975525,0.0012447834014892578
42,0.462800532579422,0.4630832076072693,0.00028267502784729004
43,0.4609900414943695,0.4624065160751343,0.0014164745807647705
44,0.24155068397521973,0.24177588522434235,0.00022520124912261963
45,0.29227501153945923,0.2925697863101959,0.00029477477073669434
46,0.3117700517177582,0.3146999180316925,0.002929866313934326
47,0.34502601623535156,0.34705889225006104,0.0020328760147094727
48,0.4866993725299835,0.5078460574150085,0.021146684885025024
49,0.39696910977363586,0.39998623728752136,0.003017127513885498
50,0.45985767245292664,0.46704694628715515,0.007189273834228516
51,0.4844037592411041,0.4854600131511688,0.0010562539100646973
52,0.48490244150161743,0.505522608757019,0.02062016725540161
53,0.4866752624511719,0.4975901246070862,0.010914862155914307
54,0.4306727945804596,0.4306841790676117,1.138448715209961e-05
55,0.2200954258441925,0.22083023190498352,0.0007348060607910156
56,0.4278751611709595,0.42876023054122925,0.0008850693702697754
57,0.3712798058986664,0.3770744502544403,0.005794644355773926
58,0.3750452697277069,0.38020604848861694,0.005160778760910034
59,0.4465066194534302,0.4472290873527527,0.0007224678993225098
60,0.3417728841304779,0.34517064690589905,0.0033977627754211426
61,0.46432018280029297,0.4692036509513855,0.004883468151092529
62,0.43259909749031067,0.44332513213157654,0.01072603464126587
63,0.4903991222381592,0.5032795071601868,0.012880384922027588
64,0.34641382098197937,0.35601311922073364,0.009599298238754272
65,0.49336186051368713,0.4948827624320984,0.0015209019184112549
66,0.48756590485572815,0.4879664182662964,0.0004005134105682373
67,0.36054128408432007,0.36467939615249634,0.0041381120681762695
68,0.4077658951282501,0.41205790638923645,0.004292011260986328
69,0.42132797837257385,0.42332568764686584,0.001997709274291992
70,0.3564040958881378,0.35826730728149414,0.0018632113933563232
71,0.28642895817756653,0.2873837351799011,0.0009547770023345947
72,0.49853265285491943,0.5012786984443665,0.0027460455894470215
73,0.3659344017505646,0.36876171827316284,0.0028273165225982666
74,0.48606356978416443,0.5004773736000061,0.014413803815841675
75,0.28272855281829834,0.29444536566734314,0.0117168128490448
76,0.4915420413017273,0.49495288729667664,0.003410845994949341
77,0.49253231287002563,0.4982735216617584,0.005741208791732788
78,0.34509506821632385,0.3526555001735687,0.007560431957244873
79,0.33072012662887573,0.33109456300735474,0.0003744363784790039
80,0.49763205647468567,0.5016900300979614,0.004057973623275757
81,0.2202717810869217,0.22753113508224487,0.007259353995323181
82,0.38658368587493896,0.3866645395755768,8.085370063781738e-05
83,0.31079763174057007,0.3112172484397888,0.00041961669921875
84,0.4914707541465759,0.4995543658733368,0.008083611726760864
85,0.38373804092407227,0.38376760482788086,2.956390380859375e-05
86,0.39653369784355164,0.3971630930900574,0.0006293952465057373
87,0.2944676876068115,0.2994310259819031,0.004963338375091553
88,0.4920484125614166,0.4939412474632263,0.0018928349018096924
89,0.4936624765396118,0.4945787787437439,0.0009163022041320801
90,0.47123128175735474,0.47273150086402893,0.0015002191066741943
91,0.17756439745426178,0.209641233086586,0.03207683563232422
92,0.4412020742893219,0.4502076804637909,0.009005606174468994
93,0.49700185656547546,0.4970618188381195,5.996227264404297e-05
94,0.4340009391307831,0.4368198812007904,0.0028189420700073242
95,0.4154411852359772,0.4171588718891144,0.001717686653137207
96,0.38210952281951904,0.3826400935649872,0.0005305707454681396
97,0.34512799978256226,0.3466726541519165,0.001544654369354248
98,0.4524490535259247,0.45255014300346375,0.0001010894775390625
99,0.48857757449150085,0.4971374571323395,0.008559882640838623
100,0.49866366386413574,0.5002378821372986,0.0015742182731628418
101,0.23049280047416687,0.23144128918647766,0.000948488712310791
102,0.4938605725765228,0.497317373752594,0.003456801176071167
103,0.2956750690937042,0.29805728793144226,0.002382218837738037
104,0.4542693495750427,0.4625476598739624,0.008278310298919678
105,0.4744773805141449,0.49173739552497864,0.01726001501083374
106,0.47930359840393066,0.5176421999931335,0.03833860158920288
107,0.4848877489566803,0.4912793040275574,0.006391555070877075
108,0.4881667494773865,0.49706488847732544,0.008898138999938965
109,0.4269023835659027,0.4287745952606201,0.0018722116947174072
110,0.46567636728286743,0.46606123447418213,0.00038486719131469727
111,0.4631931185722351,0.471794068813324,0.008600950241088867
112,0.37972337007522583,0.38135623931884766,0.0016328692436218262
113,0.49158555269241333,0.5081601738929749,0.016574621200561523
114,0.4751274883747101,0.482528418302536,0.007400929927825928
115,0.39698439836502075,0.39860057830810547,0.0016161799430847168
116,0.38723036646842957,0.3877156376838684,0.0004852712154388428
117,0.48572319746017456,0.5004797577857971,0.014756560325622559
118,0.4885704517364502,0.4908748269081116,0.002304375171661377
119,0.1544693410396576,0.28837621212005615,0.13390687108039856
120,0.202262744307518,0.20672763884067535,0.004464894533157349
121,0.4775247871875763,0.4796239137649536,0.0020991265773773193
122,0.35661062598228455,0.35764726996421814,0.0010366439819335938
123,0.22123244404792786,0.26386895775794983,0.04263651371002197
124,0.49333009123802185,0.4938914477825165,0.0005613565444946289
125,0.08728382736444473,0.42134249210357666,0.3340586647391319
126,0.3705981969833374,0.37082651257514954,0.0002283155918121338
127,0.30723050236701965,0.30784282088279724,0.0006123185157775879
128,0.4236423373222351,0.4246029257774353,0.0009605884552001953
129,0.36583757400512695,0.3658517599105835,1.4185905456542969e-05
130,0.10438255965709686,0.2816625237464905,0.17727996408939362
131,0.4988364279270172,0.4994145333766937,0.0005781054496765137
132,0.4891585409641266,0.4894709587097168,0.00031241774559020996
133,0.46817082166671753,0.4689827859401703,0.0008119642734527588
134,0.2902669310569763,0.29296088218688965,0.00269395112991333
135,0.45839259028434753,0.4602418839931488,0.0018492937088012695
136,0.317393034696579,0.31810668110847473,0.000713646411895752
137,0.49496138095855713,0.49593424797058105,0.0009728670120239258
