num,logits[3],logits[1],distance(3->1)
1,0.004658892750740051,0.0035699515137821436,0.0010889412369579077
2,0.006808064877986908,0.007238153833895922,0.00043008895590901375
3,0.00920400395989418,0.00518618430942297,0.0040178196504712105
4,0.007371800951659679,0.003682748880237341,0.0036890520714223385
5,0.005730925127863884,0.0023436087649315596,0.0033873163629323244
6,0.00752656115218997,0.005556593649089336,0.0019699675031006336
7,0.003978612832725048,0.0016666578594595194,0.0023119549732655287
8,0.006574994884431362,0.007346155121922493,0.0007711602374911308
9,0.006570566911250353,0.004068656824529171,0.002501910086721182
10,0.007168483454734087,0.005117007531225681,0.0020514759235084057
11,0.005866513587534428,0.0023141982965171337,0.003552315291017294
12,0.006884534377604723,0.008324827067553997,0.001440292689949274
13,0.006935971323400736,0.003597452538087964,0.003338518785312772
14,0.009223928675055504,0.01035712193697691,0.0011331932619214058
15,0.007249686401337385,0.009820074774324894,0.0025703883729875088
16,0.00503550237044692,0.0020034266635775566,0.003032075706869364
17,0.007016864139586687,0.0048356372863054276,0.0021812268532812595
18,0.010649075731635094,0.01517447642982006,0.004525400698184967
19,0.00849531963467598,0.009467882104218006,0.0009725624695420265
20,0.006380770355463028,0.0036450286861509085,0.0027357416693121195
21,0.007234875578433275,0.005294838920235634,0.0019400366581976414
22,0.007183516398072243,0.009830554947257042,0.002647038549184799
23,0.0074814483523368835,0.0053941174410283566,0.002087330911308527
24,0.006651412695646286,0.0066803437657654285,2.8931070119142532e-05
25,0.006610671523958445,0.0027790472377091646,0.00383162428624928
26,0.007411718834191561,0.003388077486306429,0.004023641347885132
27,0.006095643155276775,0.0024420502595603466,0.0036535928957164288
28,0.005469532683491707,0.002262463327497244,0.003207069355994463
29,0.006355090998113155,0.006543879862874746,0.00018878886476159096
30,0.0075342049822211266,0.009557260200381279,0.0020230552181601524
31,0.006439658347517252,0.002715096576139331,0.003724561771377921
32,0.007561167702078819,0.0096041951328516,0.0020430274307727814
33,0.007783251348882914,0.008265979588031769,0.0004827282391488552
34,0.007771067786961794,0.009982950985431671,0.0022118831984698772
35,0.004017394036054611,0.0020672595128417015,0.0019501345232129097
36,0.007542228326201439,0.009543507359921932,0.0020012790337204933
37,0.006207346450537443,0.0036331082228571177,0.0025742382276803255
38,0.0066145858727395535,0.0022918006870895624,0.004322785185649991
39,0.007390500511974096,0.009061223827302456,0.0016707233153283596
40,0.006331054959446192,0.004229345824569464,0.002101709134876728
41,0.006773967761546373,0.0025795851834118366,0.004194382578134537
42,0.005258752033114433,0.0057849884033203125,0.0005262363702058792
43,0.007136625237762928,0.005503615364432335,0.0016330098733305931
44,0.005955731030553579,0.006472318433225155,0.0005165874026715755
45,0.006411452312022448,0.003712911857292056,0.0026985404547303915
46,0.004521199036389589,0.0020685181953012943,0.002452680841088295
